Date,Open,High,Low,Close,Adj Close,Volume
2011-02-21,76500.0,76500.0,70000.0,70200.0,66933.414063,2332527
2011-02-22,68000.0,70600.0,65800.0,69900.0,66647.367188,859034
2011-02-23,69500.0,72600.0,69200.0,71600.0,68268.257813,440858
2011-02-24,71200.0,72600.0,71200.0,71300.0,67982.226563,214932
2011-02-25,71500.0,71700.0,69700.0,70800.0,67505.492188,175615
2011-02-28,70000.0,70000.0,67100.0,67500.0,64359.05859400001,393950
2011-03-02,66700.0,68100.0,66100.0,66300.0,63214.88671900001,196862
2011-03-03,66800.0,69800.0,66300.0,69500.0,66265.976563,362639
2011-03-04,70000.0,70800.0,68200.0,69000.0,65789.257813,230498
2011-03-07,68600.0,72500.0,68300.0,72200.0,68840.34375,507350
2011-03-08,72200.0,75300.0,71800.0,74300.0,70842.625,469137
2011-03-09,74600.0,74900.0,72900.0,73300.0,69889.164063,218433
2011-03-10,73300.0,74400.0,72200.0,73900.0,70461.242188,182252
2011-03-11,72800.0,75600.0,71500.0,74900.0,71414.703125,243783
2011-03-14,75800.0,75900.0,72700.0,73500.0,70079.859375,212514
2011-03-15,73500.0,73900.0,67000.0,70800.0,67505.492188,251463
2011-03-16,70600.0,71900.0,69400.0,70800.0,67505.492188,126653
2011-03-17,68400.0,70000.0,68300.0,69400.0,66170.640625,187319
2011-03-18,69900.0,71600.0,69500.0,70500.0,67219.445313,160370
2011-03-21,70000.0,70700.0,69300.0,70000.0,66742.703125,401750
2011-03-22,70600.0,70600.0,68800.0,69000.0,65789.257813,406609
2011-03-23,69200.0,75100.0,69200.0,74600.0,71128.671875,745226
2011-03-24,75300.0,77300.0,74600.0,76500.0,72940.25,686470
2011-03-25,77000.0,77400.0,74700.0,75400.0,71891.4375,268320
2011-03-28,75800.0,78900.0,74600.0,77800.0,74179.765625,337534
2011-03-29,77800.0,79700.0,77300.0,77900.0,74275.109375,351061
2011-03-30,77500.0,79200.0,76800.0,77800.0,74179.765625,310128
2011-03-31,78500.0,78600.0,77200.0,77300.0,73703.03125,190480
2011-04-01,77300.0,77400.0,76000.0,76400.0,72844.90625,213204
2011-04-04,77000.0,78000.0,76300.0,76700.0,73130.960938,122300
2011-04-05,76900.0,77000.0,74400.0,75700.0,72177.492188,237736
2011-04-06,76300.0,80000.0,75700.0,79000.0,75323.929688,518022
2011-04-07,79900.0,82900.0,78900.0,82900.0,79042.445313,476594
2011-04-08,82800.0,85900.0,81900.0,84200.0,80281.945313,360170
2011-04-11,84000.0,85700.0,83400.0,84200.0,80281.945313,209019
2011-04-12,85200.0,88400.0,84800.0,87800.0,83714.429688,346867
2011-04-13,88000.0,94500.0,87100.0,94500.0,90102.664063,649479
2011-04-14,97300.0,108500.0,97200.0,108500.0,103451.210938,1270789
2011-04-15,106000.0,115500.0,102000.0,110000.0,104881.414063,1657699
2011-04-18,111500.0,126000.0,109000.0,123000.0,117276.49218800002,1455225
2011-04-19,120000.0,132500.0,116000.0,121000.0,115369.55468800002,2092366
2011-04-20,125500.0,127000.0,116500.0,119500.0,113939.35156300002,842671
2011-04-21,121000.0,126000.0,116000.0,122000.0,116323.015625,973073
2011-04-22,124000.0,129000.0,122000.0,126000.0,120136.890625,762226
2011-04-25,129500.0,144500.0,127000.0,144500.0,137776.03125,1338652
2011-04-26,148500.0,164500.0,148000.0,153500.0,146357.265625,2263593
2011-04-27,158500.0,162000.0,131000.0,136000.0,129671.57031300002,2464319
2011-04-28,134000.0,143500.0,133000.0,142000.0,135392.359375,1259076
2011-04-29,146000.0,147500.0,127000.0,130000.0,123950.765625,1302999
2011-05-02,130500.0,137000.0,124000.0,136000.0,129671.57031300002,1039309
2011-05-03,135500.0,138500.0,130000.0,133000.0,126811.16406300002,555081
2011-05-04,133000.0,137500.0,131000.0,131000.0,124904.21875,438899
2011-05-06,132000.0,137500.0,127500.0,137000.0,130625.03906300002,576151
2011-05-09,139500.0,145000.0,137500.0,141500.0,134915.640625,723403
2011-05-11,146000.0,147000.0,139500.0,142000.0,135392.359375,514031
2011-05-12,139000.0,141500.0,135000.0,135500.0,129194.83593800002,367317
2011-05-13,138000.0,140000.0,130500.0,140000.0,133485.40625,445779
2011-05-16,138500.0,142000.0,136000.0,139500.0,133008.71875,273517
2011-05-17,142000.0,145000.0,140000.0,145000.0,138252.765625,617368
2011-05-18,145500.0,147000.0,143000.0,146000.0,139206.21875,530189
2011-05-19,147500.0,148500.0,139000.0,140000.0,133485.40625,398407
2011-05-20,142500.0,143500.0,138000.0,140000.0,133485.40625,228308
2011-05-23,136500.0,137500.0,133000.0,133000.0,126811.16406300002,605583
2011-05-24,131500.0,136000.0,127500.0,133500.0,127287.875,450730
2011-05-25,135000.0,138000.0,130000.0,132000.0,125857.6875,304943
2011-05-26,134000.0,138500.0,133500.0,138500.0,132055.21875,350602
2011-05-27,139000.0,141000.0,137000.0,140000.0,133485.40625,269641
2011-05-30,141500.0,142000.0,139000.0,141000.0,134438.890625,210068
2011-05-31,142000.0,150000.0,140000.0,150000.0,143020.125,1381448
2011-06-01,149000.0,151000.0,144500.0,145000.0,138252.765625,459476
2011-06-02,139500.0,147500.0,138500.0,147500.0,140636.4375,317393
2011-06-03,149000.0,150000.0,144500.0,146000.0,139206.21875,201944
2011-06-07,145000.0,147500.0,142500.0,143500.0,136822.578125,124937
2011-06-08,145000.0,148500.0,141500.0,148000.0,141113.171875,229897
2011-06-09,148500.0,150500.0,145500.0,149000.0,142066.640625,290012
2011-06-10,152000.0,155000.0,149500.0,151000.0,143973.578125,410239
2011-06-13,150000.0,152000.0,147500.0,150500.0,143496.8125,208657
2011-06-14,152000.0,154000.0,150500.0,154000.0,146833.984375,328175
2011-06-15,154500.0,159500.0,154000.0,159000.0,151601.3125,488550
2011-06-16,157000.0,163000.0,156000.0,157000.0,149694.359375,586312
2011-06-17,160000.0,162000.0,152500.0,158500.0,151124.5625,478820
2011-06-20,160500.0,164000.0,159500.0,161500.0,153984.96875,307490
2011-06-21,164000.0,164000.0,154000.0,159500.0,152078.0625,382881
2011-06-22,160000.0,161000.0,156000.0,156500.0,149217.640625,285134
2011-06-23,155000.0,158000.0,154000.0,157000.0,149694.359375,177003
2011-06-24,157500.0,158500.0,152000.0,158000.0,150647.859375,386731
2011-06-27,156500.0,157000.0,153500.0,154000.0,146833.984375,124880
2011-06-28,157000.0,157500.0,154000.0,154000.0,146833.984375,140761
2011-06-29,156000.0,160000.0,154500.0,160000.0,152554.78125,287881
2011-06-30,161500.0,163500.0,158000.0,162500.0,154938.453125,361145
2011-07-01,164000.0,168500.0,161500.0,168000.0,160182.515625,446091
2011-07-04,170500.0,171000.0,167000.0,168000.0,160182.515625,238527
2011-07-05,168500.0,170000.0,165000.0,166500.0,158752.296875,184201
2011-07-06,165000.0,167500.0,163000.0,167500.0,159705.78125,128041
2011-07-07,166500.0,170500.0,166000.0,169500.0,161612.71875,193976
2011-07-08,170500.0,170500.0,168000.0,169000.0,161135.984375,139860
2011-07-11,168500.0,168500.0,165500.0,167000.0,159229.0625,97765
2011-07-12,164500.0,165000.0,160000.0,162000.0,154461.734375,238097
2011-07-13,163500.0,169000.0,162500.0,167500.0,159705.78125,156298
2011-07-14,167500.0,170000.0,165500.0,169000.0,161135.984375,131996
2011-07-15,169500.0,170000.0,167000.0,170000.0,162089.46875,137822
2011-07-18,170000.0,178500.0,170000.0,175500.0,167333.515625,449128
2011-07-19,175000.0,177000.0,174000.0,174000.0,165903.34375,193799
2011-07-20,177500.0,178000.0,168000.0,168000.0,160182.515625,288498
2011-07-21,167000.0,169500.0,160000.0,163000.0,155415.1875,401931
2011-07-22,165000.0,167000.0,161000.0,164000.0,156368.640625,230083
2011-07-25,162000.0,165500.0,160500.0,161000.0,153508.265625,113001
2011-07-26,161000.0,165500.0,160500.0,164000.0,156368.640625,102348
2011-07-27,163000.0,165500.0,161500.0,165000.0,157322.109375,113318
2011-07-28,161500.0,166000.0,161000.0,163500.0,155891.921875,106227
2011-07-29,163000.0,164500.0,162000.0,162000.0,154461.734375,91417
2011-08-01,161000.0,161500.0,155000.0,161000.0,153508.265625,426138
2011-08-02,158000.0,159500.0,147000.0,150500.0,143496.8125,325804
2011-08-03,145000.0,146000.0,140500.0,142000.0,135392.359375,340479
2011-08-04,144000.0,145500.0,131000.0,131000.0,124904.21875,637250
2011-08-05,124000.0,127000.0,116500.0,120000.0,114416.078125,948501
2011-08-08,119000.0,124500.0,107500.0,121000.0,115369.55468800002,1007542
2011-08-09,118500.0,138000.0,110000.0,132500.0,126334.42968800002,1220763
2011-08-10,138000.0,140000.0,133500.0,136500.0,130148.30468800002,559350
2011-08-11,129500.0,141000.0,128000.0,137500.0,131101.78125,445600
2011-08-12,141000.0,141500.0,130000.0,131500.0,125380.96093800002,239178
2011-08-16,137000.0,139500.0,135500.0,139500.0,133008.71875,173744
2011-08-17,139500.0,141000.0,138000.0,139500.0,133008.71875,159286
2011-08-18,140500.0,140500.0,133500.0,139500.0,133008.71875,190218
2011-08-19,132000.0,134000.0,119000.0,119000.0,113462.61718800002,318177
2011-08-22,118000.0,124000.0,109500.0,110500.0,105358.15625,395373
2011-08-23,114500.0,126500.0,113500.0,124000.0,118229.96093800002,426396
2011-08-24,126500.0,129500.0,121000.0,122500.0,116799.75,296336
2011-08-25,128000.0,130000.0,124000.0,125000.0,119183.421875,179564
2011-08-26,124000.0,130500.0,123500.0,130500.0,124427.49218800002,175289
2011-08-29,134500.0,136500.0,132000.0,136000.0,129671.57031300002,171834
