Date,Open,High,Low,Close,Adj Close,Volume
2008-01-24,3660.5500490000004,4209.640136999999,3131.810059,4209.640136999999,3733.81665,8526115
2008-01-25,4270.640136999999,4331.649902,3945.26001,4148.629883,3679.702393,1790990
2008-01-28,4030.669922,4677.370117,3985.929932,4474.009765999999,3968.303955,2309664
2008-01-29,4474.009765999999,4535.02002,4270.640136999999,4372.330078,3878.117432,1177620
2008-01-30,4331.649902,4433.339844,3908.6599119999996,3985.929932,3535.392822,718448
2008-01-31,4087.6201170000004,4494.339844,3904.5900880000004,4351.990234000001,3860.0764159999994,762256
2008-02-01,4351.990234000001,4392.660156,4148.629883,4189.299805,3715.7753909999997,488553
2008-02-04,4331.649902,4799.390136999999,4189.299805,4758.720215,4220.833008,1253860
2008-02-05,4718.040039,5165.450195,4596.029785,5084.100098,4509.435059,1139870
2008-02-11,4962.080078,5267.129883,4941.75,5185.779785,4599.621094,525609
2008-02-12,5226.459961,5450.160156,5165.450195,5185.779785,4599.621094,726638
2008-02-13,5267.129883,5734.870117,5104.439941,5287.459961,4689.808105,993010
2008-02-14,5429.819824,6080.580078,5409.47998,5775.540039,5122.719727000001,1342529
2008-02-15,5653.52002,5958.569824,5612.850098,5816.209961,5158.79248,467111
2008-02-18,5816.209961,6019.569824,5694.189941,6019.569824,5339.166992,452782
2008-02-19,6222.939941,6466.97998,6080.580078,6121.259765999999,5429.362305,603684
2008-02-20,6019.569824,6670.339844,5816.209961,6609.330078,5862.264647999999,1103691
2008-02-21,6650.0,7016.060059,6507.649902,6568.660156,5826.192383,854392
2008-02-22,6629.669922,6711.009765999999,6304.279785,6690.680176,5934.419922,377739
2008-02-25,6812.689941,6873.700195,6609.330078,6812.689941,6042.638672,338061
2008-02-26,6812.689941,7178.75,6670.339844,6914.379883,6132.834473,677910
2008-02-27,6934.709961,7056.72998,6670.339844,6792.359863,6024.606445,448764
2008-02-28,6711.009765999999,6792.359863,6182.27002,6670.339844,5916.378906,555327
2008-02-29,6527.97998,6894.040039,6466.97998,6853.370117,6078.721191,312622
2008-03-03,6670.339844,6995.720215,6670.339844,6812.689941,6042.638672,239627
2008-03-04,7016.060059,7036.399901999999,6853.370117,6955.049805,6168.907227000001,496120
2008-03-05,7036.399901999999,7748.169922,6975.390137,7605.810059,6746.11084,837306
2008-03-06,7748.169922,7748.169922,7422.790039,7585.47998,6728.078613,551034
2008-03-07,7483.799805,7931.200195,7443.120117,7809.180176000001,6926.493651999999,475532
2008-03-10,7768.509765999999,7829.509765999999,7443.120117,7443.120117,6601.810547,648797
2008-03-11,7443.120117,7585.47998,7138.080078,7565.140137,6710.038086,536049
2008-03-12,7687.160156,7707.5,7158.410156,7158.410156,6349.281738000001,360806
2008-03-13,7077.069823999999,7239.759765999999,6548.319824,6873.700195,6096.753418,465471
2008-03-14,6914.379883,7117.740234000001,6466.97998,7117.740234000001,6313.208984000001,334939
2008-03-17,6975.390137,7036.399901999999,6568.660156,6873.700195,6096.753418,247197
2008-03-18,6792.359863,6995.720215,6751.689941,6894.040039,6114.793945,155792
2008-03-19,7178.75,7178.75,6914.379883,6995.720215,6204.980469,185047
2008-03-20,6873.700195,7219.419922,6772.02002,7199.089844,6385.363281,150617
2008-03-21,7300.77002,7565.140137,7300.77002,7443.120117,6601.810547,183299
2008-03-24,7443.120117,7443.120117,7117.740234000001,7321.100098000001,6493.58252,201088
2008-03-25,7341.439941,7341.439941,7036.399901999999,7158.410156,6349.281738000001,162526
2008-03-26,7056.72998,7056.72998,6629.669922,6629.669922,5880.305664,369080
2008-03-27,6629.669922,7361.779785,6568.660156,7260.100098000001,6439.478027,697154
2008-03-28,7138.080078,7361.779785,7056.72998,7341.439941,6511.623535,396216
2008-03-31,7321.100098000001,7402.450195,6995.720215,7382.109863,6547.696289,236704
2008-04-01,7138.080078,7280.430176000001,7077.069823999999,7117.740234000001,6313.208984000001,143791
2008-04-02,7158.410156,7504.129883,7117.740234000001,7321.100098000001,6493.58252,383991
2008-04-03,7402.450195,7666.819823999999,7260.100098000001,7443.120117,6601.810547,268637
2008-04-04,7443.120117,7483.799805,7321.100098000001,7321.100098000001,6493.58252,245604
2008-04-07,7260.100098000001,7361.779785,7239.759765999999,7321.100098000001,6493.58252,116663
2008-04-08,7382.109863,7382.109863,7219.419922,7321.100098000001,6493.58252,96959
2008-04-10,7321.100098000001,7666.819823999999,7158.410156,7666.819823999999,6800.224609000001,280866
2008-04-11,7687.160156,7727.830078,7524.470215,7687.160156,6818.266602,295013
2008-04-14,7585.47998,7646.490234000001,7483.799805,7524.470215,6673.964844,125743
2008-04-15,7565.140137,8053.209961,7565.140137,8032.879883,7124.90918,380323
2008-04-16,8073.549805,8276.919922,7931.200195,8012.540039,7106.867187999999,386750
2008-04-17,8012.540039,8093.890137,7788.839844,7890.52002,6998.639648,174276
2008-04-18,8093.890137,8175.22998,7951.529785,8114.220215,7197.054687999999,102688
2008-04-21,8236.240234,8256.580078,8012.540039,8134.560059,7215.096191,191098
2008-04-22,8154.899901999999,8154.899901999999,7931.200195,8134.560059,7215.096191,117327
2008-04-23,8114.220215,8236.240234,8053.209961,8236.240234,7305.282715,204631
2008-04-24,8297.25,8297.25,8053.209961,8236.240234,7305.282715,236817
2008-04-25,8256.580078,8297.25,7992.209961,8114.220215,7197.054687999999,131919
2008-04-28,8114.220215,8134.560059,7849.850098000001,8134.560059,7215.096191,141962
