Date,Open,High,Low,Close,Adj Close,Volume
2016-11-30,17500.0,19150.0,16500.0,16800.0,16700.726563,3296364
2016-12-01,16600.0,16800.0,14950.0,14950.0,14861.65918,539010
2016-12-02,14950.0,18400.0,14650.0,17400.0,17297.181641,2408846
2016-12-06,16200.0,16900.0,15650.0,15650.0,15557.522461000002,366833
2016-12-07,15900.0,16050.0,15100.0,15150.0,15060.477538999998,180846
2016-12-12,16100.0,16650.0,15750.0,16500.0,16402.5,135925
2016-12-13,16600.0,18600.0,16500.0,17850.0,17744.523438,507089
2016-12-14,17600.0,18600.0,17600.0,18000.0,17893.636719,149785
2016-12-19,18000.0,18750.0,17150.0,18300.0,18191.863281,212606
2016-12-27,21100.0,22000.0,20550.0,22000.0,21870.0,208550
2017-01-02,22700.0,23000.0,21850.0,22950.0,22950.0,174882
2017-01-05,22450.0,24250.0,22300.0,24050.0,24050.0,331838
2017-01-06,24000.0,24250.0,23550.0,24150.0,24150.0,136611
2017-01-31,22750.0,22750.0,22750.0,22750.0,22750.0,0
2017-02-01,22900.0,23000.0,22400.0,22850.0,22850.0,42560
2017-02-03,21750.0,22000.0,20900.0,21150.0,21150.0,76478
2017-02-16,21000.0,21300.0,20300.0,20500.0,20500.0,22927
2017-02-21,20300.0,20400.0,20050.0,20250.0,20250.0,21776
2017-02-22,20300.0,20800.0,19950.0,20100.0,20100.0,25128
2017-02-23,19950.0,20000.0,19500.0,19900.0,19900.0,47830
2017-02-24,19900.0,21050.0,19700.0,21000.0,21000.0,64144
2017-02-28,21850.0,22900.0,21650.0,22650.0,22650.0,109075
2017-03-02,22650.0,22650.0,21400.0,22000.0,22000.0,45729
2017-03-03,21950.0,22000.0,21200.0,21550.0,21550.0,42495
2017-03-06,22400.0,22400.0,21350.0,22050.0,22050.0,28633
2017-03-07,22000.0,22200.0,21400.0,21850.0,21850.0,28338
2017-03-20,22200.0,22200.0,20800.0,20850.0,20850.0,64415
2017-04-06,23350.0,23700.0,22850.0,23450.0,23450.0,48258
2017-04-07,23250.0,24700.0,23050.0,24300.0,24300.0,105649
2017-04-10,24300.0,24500.0,23900.0,24500.0,24500.0,108954
2017-04-11,24500.0,24800.0,24000.0,24500.0,24500.0,76697
2017-04-12,24550.0,24650.0,24150.0,24550.0,24550.0,47635
2017-04-14,23500.0,23750.0,23000.0,23600.0,23600.0,31175
2017-04-17,23300.0,24250.0,23300.0,23750.0,23750.0,46948
2017-04-18,24000.0,24000.0,23150.0,23800.0,23800.0,88426
2017-04-19,23850.0,23850.0,23250.0,23600.0,23600.0,52874
2017-04-20,23300.0,24050.0,23200.0,23600.0,23600.0,66280
2017-04-24,23900.0,23900.0,22600.0,23000.0,23000.0,98332
2017-04-28,22750.0,23250.0,22450.0,23250.0,23250.0,20921
2017-05-02,23150.0,23150.0,22750.0,23000.0,23000.0,22636
2017-05-04,23250.0,23300.0,22700.0,23300.0,23300.0,23609
2017-05-08,23450.0,23800.0,23350.0,23550.0,23550.0,40632
2017-05-10,23600.0,23850.0,23150.0,23300.0,23300.0,62334
2017-05-11,23250.0,24450.0,23250.0,24200.0,24200.0,106840
2017-05-12,24350.0,24350.0,23550.0,23850.0,23850.0,66463
2017-05-15,24000.0,24000.0,22650.0,23350.0,23350.0,103598
2017-05-16,23150.0,23400.0,21800.0,21800.0,21800.0,121057
2017-05-17,21750.0,23050.0,21750.0,22600.0,22600.0,114006
2017-05-18,22350.0,22850.0,22150.0,22400.0,22400.0,49843
2017-05-19,22600.0,22850.0,22350.0,22850.0,22850.0,50237
2017-05-22,23000.0,23150.0,22550.0,22800.0,22800.0,40032
2017-05-23,23000.0,23050.0,22650.0,23050.0,23050.0,41931
2017-05-24,23150.0,23400.0,22750.0,23100.0,23100.0,43190
2017-05-25,23200.0,23400.0,22700.0,22900.0,22900.0,46719
2017-05-26,22900.0,23150.0,22200.0,22200.0,22200.0,67039
2017-05-29,22550.0,22700.0,22200.0,22500.0,22500.0,57679
2017-05-30,22750.0,28000.0,22750.0,26650.0,26650.0,1150854
2017-05-31,26350.0,27400.0,25900.0,26750.0,26750.0,272367
2017-06-01,26900.0,28050.0,26250.0,27750.0,27750.0,168182
2017-06-02,27500.0,28350.0,27400.0,27900.0,27900.0,144838
2017-06-05,28250.0,29550.0,27500.0,28000.0,28000.0,150358
2017-06-07,28000.0,28250.0,27000.0,28250.0,28250.0,144034
2017-06-08,28500.0,28550.0,27400.0,28350.0,28350.0,104344
2017-06-09,28450.0,28600.0,27800.0,27950.0,27950.0,106170
2017-06-12,27650.0,27900.0,27100.0,27500.0,27500.0,84237
2017-06-13,27600.0,28700.0,27400.0,28350.0,28350.0,109956
2017-06-14,28500.0,28700.0,27700.0,28000.0,28000.0,90240
2017-06-15,28000.0,28000.0,27250.0,27800.0,27800.0,70745
2017-06-16,27750.0,28600.0,27550.0,28000.0,28000.0,91011
2017-06-19,28150.0,29750.0,27850.0,29000.0,29000.0,201173
2017-06-20,28900.0,29800.0,28450.0,29550.0,29550.0,137057
2017-06-21,29350.0,29400.0,27500.0,28400.0,28400.0,146636
2017-06-22,28400.0,28800.0,27600.0,28400.0,28400.0,61871
2017-06-23,28500.0,29400.0,28150.0,29250.0,29250.0,107909
2017-06-26,29500.0,29500.0,28850.0,29050.0,29050.0,73717
2017-06-27,29150.0,29300.0,28350.0,29300.0,29300.0,72644
2017-06-28,29150.0,30450.0,28800.0,29150.0,29150.0,119152
2017-06-29,29400.0,29400.0,28600.0,29250.0,29250.0,62439
2017-06-30,29200.0,29450.0,28750.0,29150.0,29150.0,35723
2017-07-03,29050.0,29350.0,28250.0,28250.0,28250.0,66094
2017-07-04,28250.0,28500.0,27600.0,28300.0,28300.0,59160
2017-07-05,28300.0,30150.0,28300.0,30000.0,30000.0,175319
2017-07-06,30100.0,30100.0,29350.0,30000.0,30000.0,74083
2017-07-07,29650.0,30000.0,29500.0,29800.0,29800.0,43666
2017-07-10,29800.0,29950.0,28300.0,28300.0,28300.0,102713
2017-07-11,28350.0,29300.0,28350.0,29200.0,29200.0,52034
2017-07-12,29000.0,29200.0,28450.0,28950.0,28950.0,47957
2017-07-13,29050.0,29350.0,28700.0,29350.0,29350.0,61044
2017-07-14,29800.0,30500.0,29300.0,29400.0,29400.0,219439
2017-07-17,29400.0,29650.0,28650.0,29650.0,29650.0,89728
2017-07-18,29800.0,31350.0,29250.0,31050.0,31050.0,333901
2017-07-19,31100.0,31350.0,30650.0,30650.0,30650.0,131088
2017-07-20,31100.0,31150.0,30250.0,30400.0,30400.0,116860
