Date,Open,High,Low,Close,Adj Close,Volume
2000-02-11,214171.0,239318.0,214171.0,238480.0,238480.0,5702
2000-02-14,266980.0,266980.0,211656.0,241414.0,241414.0,5130
2000-02-15,243929.0,248120.0,220877.0,221296.0,221296.0,2267
2000-02-16,209561.0,228421.0,209561.0,226325.0,226325.0,1169
2000-02-17,227164.0,251054.0,227164.0,245605.0,245605.0,1789
2000-02-18,264046.0,274944.0,249796.0,274944.0,274944.0,2291
2000-02-21,270333.0,303863.0,264046.0,284583.0,284583.0,5297
2000-02-22,301767.0,318113.0,268238.0,291289.0,291289.0,3006
2000-02-23,280392.0,326076.0,259855.0,326076.0,326076.0,7158
2000-02-24,365055.0,365055.0,335716.0,365055.0,365055.0,2052
2000-02-25,408643.0,408643.0,385592.0,408643.0,408643.0,4032
2000-02-28,419121.0,456842.0,410739.0,456842.0,456842.0,7611
2000-02-29,481989.0,511328.0,477798.0,511328.0,511328.0,10570
2000-03-01,511328.0,511328.0,511328.0,511328.0,511328.0,0
2000-03-02,572100.0,572100.0,570005.0,572100.0,572100.0,1766
2000-03-03,639160.0,639160.0,505041.0,574196.0,574196.0,20042
2000-03-06,565814.0,586770.0,507137.0,507137.0,507137.0,4438
2000-03-07,446364.0,446364.0,446364.0,446364.0,446364.0,716
2000-03-08,431695.0,498754.0,423312.0,498754.0,498754.0,9377
2000-03-09,528093.0,557431.0,507137.0,557431.0,557431.0,4056
2000-03-10,611917.0,611917.0,492467.0,561622.0,561622.0,21903
2000-03-13,523902.0,599343.0,507137.0,528093.0,528093.0,23144
2000-03-14,517615.0,544858.0,469416.0,519710.0,519710.0,9234
2000-03-15,477798.0,515519.0,469416.0,479894.0,479894.0,9424
2000-03-16,479894.0,536475.0,469416.0,502945.0,502945.0,9949
2000-03-17,461033.0,461033.0,389783.0,419121.0,419121.0,3698
2000-03-20,377209.0,398165.0,368827.0,368827.0,368827.0,1575
2000-03-21,324819.0,347871.0,324819.0,329010.0,329010.0,4891
2000-03-22,355415.0,367988.0,335297.0,364216.0,364216.0,3889
2000-03-23,356253.0,383496.0,320628.0,339488.0,339488.0,3269
2000-03-24,328172.0,362540.0,310150.0,351643.0,351643.0,4080
2000-03-27,375533.0,393555.0,355834.0,393555.0,393555.0,7874
2000-03-28,396070.0,406548.0,373437.0,381819.0,381819.0,6180
2000-03-29,356253.0,373018.0,337393.0,347451.0,347451.0,4509
2000-03-30,314341.0,343679.0,314341.0,334878.0,334878.0,2147
2000-03-31,314341.0,370922.0,314341.0,360444.0,360444.0,2839
2000-04-03,379305.0,379305.0,319370.0,322723.0,322723.0,2815
2000-04-04,293385.0,297576.0,284164.0,285002.0,285002.0,2195
2000-04-05,285002.0,285002.0,285002.0,285002.0,285002.0,0
2000-04-06,264046.0,305958.0,264046.0,292966.0,292966.0,1360
2000-04-07,293385.0,326495.0,293385.0,316436.0,316436.0,6895
2000-04-10,335297.0,354157.0,327334.0,354157.0,354157.0,11453
2000-04-11,311826.0,326915.0,311826.0,315179.0,315179.0,5559
2000-04-12,305958.0,326915.0,289194.0,326915.0,326915.0,3340
2000-04-13,326915.0,326915.0,326915.0,326915.0,326915.0,0
2000-04-14,297576.0,310150.0,287936.0,287936.0,287936.0,1622
2000-04-17,253568.0,253568.0,253568.0,253568.0,253568.0,191
2000-04-18,262370.0,280392.0,223392.0,230517.0,230517.0,3412
2000-04-19,243090.0,247282.0,209561.0,217105.0,217105.0,10665
2000-04-20,211656.0,232612.0,192796.0,220458.0,220458.0,9520
2000-04-21,232612.0,246862.0,211656.0,246862.0,246862.0,14411
2000-04-24,247282.0,254407.0,222134.0,224230.0,224230.0,7492
2000-04-25,223392.0,251054.0,209980.0,251054.0,251054.0,7969
2000-04-26,272848.0,280811.0,245605.0,259017.0,259017.0,23883
2000-04-27,259017.0,259017.0,259017.0,259017.0,259017.0,0
2000-04-28,259017.0,259017.0,259017.0,259017.0,259017.0,0
2000-05-01,259017.0,259017.0,259017.0,259017.0,259017.0,0
2000-05-02,228421.0,290032.0,228421.0,290032.0,290032.0,9250
2000-05-03,301767.0,324819.0,290032.0,324819.0,324819.0,11321
2000-05-04,335297.0,363378.0,322723.0,343260.0,343260.0,13073
2000-05-05,343260.0,343260.0,343260.0,343260.0,343260.0,0
2000-05-08,348290.0,367988.0,314341.0,318532.0,318532.0,16034
2000-05-09,318532.0,318532.0,318532.0,318532.0,318532.0,0
2000-05-10,318532.0,345775.0,314341.0,324819.0,324819.0,17744
2000-05-11,324819.0,324819.0,324819.0,324819.0,324819.0,0
2000-05-12,334878.0,343679.0,314341.0,317694.0,317694.0,13249
2000-05-15,329010.0,355415.0,310150.0,355415.0,355415.0,33549
2000-05-16,367988.0,376790.0,320628.0,334878.0,334878.0,17926
2000-05-17,346194.0,374694.0,339488.0,374694.0,374694.0,33153
2000-05-18,374694.0,389364.0,329848.0,339488.0,339488.0,21688
2000-05-19,331525.0,335297.0,298833.0,305958.0,305958.0,10804
2000-05-22,292966.0,296738.0,269495.0,269495.0,269495.0,2873
2000-05-23,237223.0,251473.0,237223.0,237223.0,237223.0,9973
2000-05-24,209561.0,217943.0,209141.0,209141.0,209141.0,4414
2000-05-25,217524.0,233870.0,217524.0,233870.0,233870.0,9778
2000-05-26,209561.0,235546.0,206208.0,206208.0,206208.0,6778
2000-05-29,182318.0,202855.0,181479.0,192796.0,192796.0,4941
2000-05-30,192796.0,192796.0,192796.0,192796.0,192796.0,0
2000-05-31,232612.0,241414.0,230517.0,241414.0,241414.0,5767
2000-06-01,246024.0,270333.0,241414.0,270333.0,270333.0,9126
2000-06-02,276620.0,297157.0,243090.0,268238.0,268238.0,16492
2000-06-05,272848.0,300091.0,268238.0,276620.0,276620.0,12953
2000-06-06,276620.0,276620.0,276620.0,276620.0,276620.0,0
2000-06-07,276620.0,285002.0,259855.0,279554.0,279554.0,9215
2000-06-08,284583.0,284583.0,246024.0,250634.0,250634.0,5655
2000-06-09,255664.0,264465.0,234708.0,264465.0,264465.0,4536
2000-06-12,272429.0,272848.0,259855.0,271171.0,271171.0,4199
2000-06-13,270752.0,270752.0,238899.0,239737.0,239737.0,3820
2000-06-14,240156.0,250634.0,226325.0,238480.0,238480.0,2202
2000-06-15,242671.0,242671.0,211656.0,221715.0,221715.0,3491
2000-06-16,225906.0,238899.0,210399.0,236384.0,236384.0,2353
2000-06-19,234289.0,234708.0,222134.0,226325.0,226325.0,2412
2000-06-20,230517.0,234708.0,222134.0,228421.0,228421.0,1883
2000-06-21,230517.0,250634.0,230517.0,243090.0,243090.0,4044
2000-06-22,245186.0,256083.0,239318.0,245605.0,245605.0,2061
2000-06-23,247282.0,269914.0,243090.0,250215.0,250215.0,3946
2000-06-26,249377.0,257760.0,241414.0,245605.0,245605.0,2749
2000-06-27,249377.0,249377.0,232612.0,242671.0,242671.0,1873
2000-06-28,238899.0,255664.0,228840.0,255664.0,255664.0,3426
2000-06-29,243509.0,285002.0,243509.0,280811.0,280811.0,11899
2000-06-30,280811.0,289194.0,270333.0,284583.0,284583.0,3682
2000-07-03,285002.0,310150.0,272429.0,310150.0,310150.0,5454
2000-07-04,310150.0,325238.0,297576.0,310150.0,310150.0,6304
2000-07-05,301767.0,310150.0,276620.0,285002.0,285002.0,4020
2000-07-06,276620.0,277877.0,251054.0,252311.0,252311.0,2725
2000-07-07,243090.0,271591.0,234708.0,243929.0,243929.0,3149
2000-07-10,243929.0,256921.0,240576.0,244348.0,244348.0,2109
2000-07-11,244348.0,247282.0,215428.0,227164.0,227164.0,2739
2000-07-12,227583.0,232612.0,222134.0,230517.0,230517.0,2035
2000-07-13,226325.0,247282.0,222134.0,226745.0,226745.0,5218
2000-07-14,228421.0,230517.0,208722.0,214590.0,214590.0,4245
2000-07-17,214590.0,214590.0,214590.0,214590.0,214590.0,0
2000-07-18,205789.0,217524.0,203274.0,207465.0,207465.0,2622
2000-07-19,205789.0,217524.0,203274.0,207465.0,207465.0,2622
2000-07-20,173097.0,176869.0,165553.0,171840.0,171840.0,3214
2000-07-21,172678.0,187766.0,172678.0,179803.0,179803.0,4409
2000-07-24,180222.0,184413.0,158428.0,159266.0,159266.0,3056
2000-07-25,146692.0,167648.0,142501.0,162619.0,162619.0,3109
2000-07-26,167229.0,176031.0,159266.0,169744.0,169744.0,4173
2000-07-27,169325.0,173097.0,152979.0,163038.0,163038.0,1735
2000-07-28,152141.0,171840.0,152141.0,159266.0,159266.0,2286
2000-07-31,160104.0,167648.0,150884.0,160523.0,160523.0,2164
2000-08-01,161362.0,170163.0,157590.0,168487.0,168487.0,5104
2000-08-02,165972.0,167229.0,159685.0,164715.0,164715.0,2286
2000-08-03,165972.0,181899.0,165553.0,173935.0,173935.0,7229
2000-08-04,176450.0,176450.0,161781.0,163457.0,163457.0,3965
2000-08-07,164296.0,166810.0,152979.0,156332.0,156332.0,4812
2000-08-08,155075.0,158847.0,145435.0,155913.0,155913.0,5743
2000-08-09,151722.0,167648.0,151722.0,159266.0,159266.0,6370
2000-08-10,159685.0,163457.0,155075.0,159685.0,159685.0,3247
2000-08-11,157590.0,160523.0,151722.0,157170.0,157170.0,6466
2000-08-14,157170.0,165134.0,154237.0,162200.0,162200.0,5220
2000-08-15,162200.0,162200.0,162200.0,162200.0,162200.0,0
2000-08-16,167648.0,181479.0,165553.0,181479.0,181479.0,8365
2000-08-17,184413.0,197825.0,167648.0,176031.0,176031.0,34000
2000-08-18,181899.0,181899.0,163876.0,170163.0,170163.0,6783
2000-08-21,167648.0,170582.0,163457.0,167648.0,167648.0,7320
2000-08-22,169744.0,172678.0,163457.0,164715.0,164715.0,7370
2000-08-23,163457.0,170582.0,162200.0,164715.0,164715.0,7468
2000-08-24,165553.0,168487.0,151722.0,159266.0,159266.0,4948
2000-08-25,159266.0,160943.0,152560.0,155913.0,155913.0,3099
2000-08-28,152979.0,164296.0,152979.0,160523.0,160523.0,6141
2000-08-29,164296.0,164296.0,152979.0,156751.0,156751.0,3608
2000-08-30,152979.0,156332.0,152141.0,155075.0,155075.0,4994
2000-08-31,153398.0,155075.0,148369.0,150465.0,150465.0,4693
2000-09-01,148788.0,155075.0,148788.0,150884.0,150884.0,3605
2000-09-04,147950.0,148788.0,142920.0,145435.0,145435.0,2672
2000-09-05,140406.0,146273.0,139567.0,144178.0,144178.0,3106
2000-09-06,140825.0,150045.0,140825.0,145435.0,145435.0,3042
2000-09-07,143339.0,143339.0,128251.0,129928.0,129928.0,3009
2000-09-08,129928.0,132023.0,120707.0,126575.0,126575.0,2169
2000-09-11,126575.0,126575.0,126575.0,126575.0,126575.0,0
2000-09-12,126575.0,126575.0,126575.0,126575.0,126575.0,0
2000-09-13,126575.0,126575.0,126575.0,126575.0,126575.0,0
2000-09-14,121545.0,124898.0,115677.0,124898.0,124898.0,1086
2000-09-15,117773.0,129508.0,117773.0,123222.0,123222.0,1391
2000-09-18,119450.0,119450.0,108552.0,108552.0,108552.0,854
2000-09-19,96817.0,106457.0,95559.601563,95559.601563,95559.601563,2028
2000-09-20,95140.5,103942.0,94302.296875,96397.898438,96397.898438,2703
2000-09-21,93464.0,97236.101563,85081.601563,86758.101563,86758.101563,12478
2000-09-22,83824.203125,83824.203125,76699.203125,76699.203125,76699.203125,2038
2000-09-25,72088.898438,79633.0,69155.0,76280.101563,76280.101563,3526
2000-09-26,74603.601563,85081.601563,73346.203125,81309.5,81309.5,10329
2000-09-27,85500.703125,90949.296875,83824.203125,90949.296875,90949.296875,11818
2000-09-28,92206.703125,99750.796875,90530.203125,96817.0,96817.0,12309
2000-09-29,101427.0,101846.0,91368.398438,98493.5,98493.5,10799
2000-10-02,96397.898438,97236.101563,89691.898438,93883.101563,93883.101563,6206
2000-10-03,93883.101563,93883.101563,93883.101563,93883.101563,93883.101563,0
2000-10-04,92206.703125,103942.0,87177.203125,99331.703125,99331.703125,5860
2000-10-05,103523.0,111067.0,102685.0,111067.0,111067.0,8050
2000-10-06,117354.0,119450.0,111067.0,114001.0,114001.0,11858
2000-10-09,108972.0,125736.0,108972.0,116516.0,116516.0,15518
2000-10-10,117354.0,122803.0,110648.0,114839.0,114839.0,6547
